 -----Test End Time  2016/05/30 16:55:19,,,,,,,,,,
 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'01/10/2016 06:55:00.00 AM,19824900,16.10615051,9.106,3.514,0,141.4,28479
0,1404704,0,'01/10/2016 07:10:00.00 AM,19825800,16.10122764,9.111,3.514,0,142.1,28480
0,1404704,0,'01/10/2016 07:25:00.00 AM,19826700,16.09574216,9.098,3.514,0,142.6,28481
0,1404704,0,'01/10/2016 07:40:00.00 AM,19827600,16.08287237,9.104,3.514,0,142.6,28482
0,1404704,0,'01/10/2016 07:55:00.00 AM,19828500,16.04749804,9.103,3.514,0,142.7,28483
0,1404704,0,'01/10/2016 08:10:00.00 AM,19829400,16.05164731,9.094,3.514,0,140.1,28484
0,1404704,0,'01/10/2016 08:25:00.00 AM,19830300,16.00480973,9.098,3.514,0,143.2,28485
0,1404704,0,'01/10/2016 08:40:00.00 AM,19831200,15.97330337,9.098,3.514,0,143.3,28486
0,1404704,0,'01/10/2016 08:55:00.00 AM,19832100,15.99348713,9.1,3.514,0,143.5,28487
0,1404704,0,'01/10/2016 09:10:00.00 AM,19833000,15.96549711,9.106,3.514,0,143.6,28488
0,1404704,0,'01/10/2016 09:25:00.00 AM,19833900,15.9301931,9.094,3.514,0,143.2,28489
0,1404704,0,'01/10/2016 09:40:00.00 AM,19834800,15.93181062,9.096,3.514,0,137.1,28490
0,1404704,0,'01/10/2016 09:55:00.00 AM,19835700,15.90529745,9.092,3.514,0,143.8,28491
0,1404704,0,'01/10/2016 10:10:00.00 AM,19836600,15.89228701,9.107,3.513,0,143.8,28492
0,1404704,0,'01/10/2016 10:25:00.00 AM,19837500,15.8969989,9.111,3.514,0,143.4,28493
0,1404704,0,'01/10/2016 10:40:00.00 AM,19838400,15.90079654,9.09,3.514,0,143.3,28494
0,1404704,0,'01/10/2016 10:55:00.00 AM,19839300,15.90951705,9.096,3.514,0,143.1,28495
0,1404704,0,'01/10/2016 11:10:00.00 AM,19840200,15.88152703,9.096,3.514,0,142.9,28496
0,1404704,0,'01/10/2016 11:25:00.00 AM,19841100,15.85888183,9.1,3.514,0,142.6,28497
0,1404704,0,'01/10/2016 11:40:00.00 AM,19842000,15.85761595,9.093,3.514,0,142.3,28498
0,1404704,0,'01/10/2016 11:55:00.00 AM,19842900,15.84657466,9.099,3.514,0,142,28499
0,1404704,0,'01/10/2016 12:10:00.00 PM,19843800,15.83243899,9.097,3.514,0,141.7,28500
0,1404704,0,'01/10/2016 12:25:00.00 PM,19844700,15.83518173,9.095,3.514,0,141.5,28501
0,1404704,0,'01/10/2016 12:40:00.00 PM,19845600,15.81879561,9.093,3.514,0,141.3,28502
0,1404704,0,'01/10/2016 12:55:00.00 PM,19846500,15.81274751,9.093,3.514,0,141.1,28503
0,1404704,0,'01/10/2016 01:10:00.00 PM,19847400,15.78567174,9.094,3.514,0,141.1,28504
0,1404704,0,'01/10/2016 01:25:00.00 PM,19848300,15.76387046,9.09,3.514,0,141.1,28505
0,1404704,0,'01/10/2016 01:40:00.00 PM,19849200,15.74213951,9.102,3.514,0,141,28506
0,1404704,0,'01/10/2016 01:55:00.00 PM,19850100,15.71661092,9.095,3.514,0,141,28507
0,1404704,0,'01/10/2016 02:10:00.00 PM,19851000,15.72322163,9.09,3.514,0,141,28508
0,1404704,0,'01/10/2016 02:25:00.00 PM,19851900,15.68355737,9.092,3.514,0,141.2,28509
0,1404704,0,'01/10/2016 02:40:00.00 PM,19852800,15.67054693,9.089,3.514,0,141.3,28510
0,1404704,0,'01/10/2016 02:55:00.00 PM,19853700,15.66302197,9.101,3.514,0,141.5,28511
0,1404704,0,'01/10/2016 03:10:00.00 PM,19854600,15.62504555,9.099,3.514,0,141.7,28512
0,1404704,0,'01/10/2016 03:25:00.00 PM,19855500,15.60169709,9.096,3.514,0,141.8,28513
0,1404704,0,'01/10/2016 03:40:00.00 PM,19856400,15.60155643,9.094,3.514,0,142,28514
0,1404704,0,'01/10/2016 03:55:00.00 PM,19857300,15.57419935,9.087,3.514,0,142.2,28515
0,1404704,0,'01/10/2016 04:10:00.00 PM,19858200,15.55739127,9.092,3.514,0,142.5,28516
0,1404704,0,'01/10/2016 04:25:00.00 PM,19859100,15.56639308,9.094,3.514,0,142.7,28517
0,1404704,0,'01/10/2016 04:40:00.00 PM,19860000,15.56308773,9.09,3.514,0,142.9,28518
0,1404704,0,'01/10/2016 04:55:00.00 PM,19860900,15.54424017,9.097,3.514,0,143.2,28519
0,1404704,0,'01/10/2016 05:10:00.00 PM,19861800,15.5287683,9.094,3.514,0,143.3,28520
0,1404704,0,'01/10/2016 05:25:00.00 PM,19862700,15.5192742,9.104,3.514,0,143.5,28521
0,1404704,0,'01/10/2016 05:40:00.00 PM,19863600,15.51653145,9.091,3.514,0,143.8,28522
0,1404704,0,'01/10/2016 05:55:00.00 PM,19864500,15.50359134,9.098,3.514,0,143.9,28523
0,1404704,0,'01/10/2016 06:10:00.00 PM,19865400,15.46519296,9.101,3.514,0,144.1,28524
0,1404704,0,'01/10/2016 06:25:00.00 PM,19866300,15.46547427,9.098,3.514,0,144.3,28525
0,1404704,0,'01/10/2016 06:40:00.00 PM,19867200,15.46076238,9.096,3.514,0,144.4,28526
0,1404704,0,'01/10/2016 06:55:00.00 PM,19868100,15.44627508,9.108,3.514,0,144.5,28527
0,1404704,0,'01/10/2016 07:10:00.00 PM,19869000,15.42046518,9.092,3.514,0,144.7,28528
0,1404704,0,'01/10/2016 07:25:00.00 PM,19869900,15.38874784,9.093,3.514,0,144.8,28529
0,1404704,0,'01/10/2016 07:40:00.00 PM,19870800,15.38649739,9.102,3.514,0,144.8,28530
0,1404704,0,'01/10/2016 07:55:00.00 PM,19871700,15.37292433,9.095,3.514,0,144.2,28531
0,1404704,0,'01/10/2016 08:10:00.00 PM,19872600,15.35871834,9.1,3.514,0,142.1,28532
0,1404704,0,'01/10/2016 08:25:00.00 PM,19873500,15.37039257,9.103,3.514,0,142.5,28533
0,1404704,0,'01/10/2016 08:40:00.00 PM,19874400,15.33536988,9.101,3.514,0,145.3,28534
0,1404704,0,'01/10/2016 08:55:00.00 PM,19875300,15.32453956,9.091,3.514,0,145.5,28535
0,1404704,0,'01/10/2016 09:10:00.00 PM,19876200,15.32271107,9.107,3.514,0,145.5,28536
0,1404704,0,'01/10/2016 09:25:00.00 PM,19877100,15.30351188,9.095,3.514,0,145.6,28537
0,1404704,0,'01/10/2016 09:40:00.00 PM,19878000,15.30323057,9.103,3.514,0,145.7,28538
0,1404704,0,'01/10/2016 09:55:00.00 PM,19878900,15.27397467,9.101,3.514,0,145.8,28539
0,1404704,0,'01/10/2016 10:10:00.00 PM,19879800,15.26117521,9.096,3.514,0,142.4,28540
0,1404704,0,'01/10/2016 10:25:00.00 PM,19880700,15.24584399,9.092,3.514,0,145.5,28541
0,1404704,0,'01/10/2016 10:40:00.00 PM,19881600,15.22959852,9.097,3.514,0,145.7,28542
0,1404704,0,'01/10/2016 10:55:00.00 PM,19882500,15.24359353,9.099,3.514,0,146,28543
0,1404704,0,'01/10/2016 11:10:00.00 PM,19883400,15.24232765,9.102,3.514,0,146,28544
0,1404704,0,'01/10/2016 11:25:00.00 PM,19884300,15.18712119,9.106,3.513,0,146.3,28545
0,1404704,0,'01/10/2016 11:40:00.00 PM,19885200,15.167922,9.1,3.514,0,146.3,28546
0,1404704,0,'01/10/2016 11:55:00.00 PM,19886100,15.16257717,9.103,3.514,0,146.3,28547
0,1404704,0,'01/11/2016 12:10:00.00 AM,19887000,15.17868199,9.093,3.514,0,145.5,28548
0,1404704,0,'01/11/2016 12:25:00.00 AM,19887900,15.15983443,9.109,3.514,0,146.5,28549
0,1404704,0,'01/11/2016 12:40:00.00 AM,19888800,15.15195784,9.113,3.514,0,146.5,28550
0,1404704,0,'01/11/2016 12:55:00.00 AM,19889700,15.15849822,9.105,3.514,0,146.6,28551
0,1404704,0,'01/11/2016 01:10:00.00 AM,19890600,15.17045376,9.108,3.514,0,146.6,28552
0,1404704,0,'01/11/2016 01:25:00.00 AM,19891500,15.16398371,9.116,3.514,0,146.7,28553
0,1404704,0,'01/11/2016 01:40:00.00 AM,19892400,15.14675367,9.097,3.514,0,146.8,28554
0,1404704,0,'01/11/2016 01:55:00.00 AM,19893300,15.17636121,9.098,3.514,0,146.9,28555
0,1404704,0,'01/11/2016 02:10:00.00 AM,19894200,15.13606401,9.105,3.514,0,146.9,28556
0,1404704,0,'01/11/2016 02:25:00.00 AM,19895100,15.1160209,9.102,3.514,0,147,28557
0,1404704,0,'01/11/2016 02:40:00.00 AM,19896000,15.10624549,9.11,3.514,0,147.1,28558
0,1404704,0,'01/11/2016 02:55:00.00 AM,19896900,15.0683394,9.109,3.514,0,147.2,28559
0,1404704,0,'01/11/2016 03:10:00.00 AM,19897800,15.07832579,9.103,3.514,0,142.2,28560
0,1404704,0,'01/11/2016 03:25:00.00 AM,19898700,15.05638386,9.103,3.514,0,147.3,28561
0,1404704,0,'01/11/2016 03:40:00.00 AM,19899600,15.04288113,9.107,3.514,0,147.2,28562
0,1404704,0,'01/11/2016 03:55:00.00 AM,19900500,15.03957578,9.098,3.514,0,147.3,28563
0,1404704,0,'01/11/2016 04:10:00.00 AM,19901400,15.02368194,9.111,3.514,0,147.5,28564
0,1404704,0,'01/11/2016 04:25:00.00 AM,19902300,15.0043421,9.115,3.514,0,147.4,28565
0,1404704,0,'01/11/2016 04:40:00.00 AM,19903200,15.00835072,9.108,3.514,0,147.5,28566
0,1404704,0,'01/11/2016 04:55:00.00 AM,19904100,14.97466423,9.104,3.514,0,147.5,28567
0,1404704,0,'01/11/2016 05:10:00.00 AM,19905000,14.98155625,9.108,3.514,0,147,28568
0,1404704,0,'01/11/2016 05:25:00.00 AM,19905900,14.97691469,9.106,3.514,0,146.9,28569
0,1404704,0,'01/11/2016 05:40:00.00 AM,19906800,14.96517013,9.108,3.514,0,144.1,28570
0,1404704,0,'01/11/2016 05:55:00.00 AM,19907700,14.9601066,9.107,3.514,0,147.5,28571
0,1404704,0,'01/11/2016 06:10:00.00 AM,19908600,14.96636568,9.1,3.514,0,147.7,28572
0,1404704,0,'01/11/2016 06:25:00.00 AM,19909500,14.94646322,9.119,3.514,0,147.7,28573
0,1404704,0,'01/11/2016 06:40:00.00 AM,19910400,14.9424546,9.119,3.514,0,147.8,28574
0,1404704,0,'01/11/2016 06:55:00.00 AM,19911300,14.92262247,9.108,3.514,0,147.8,28575
0,1404704,0,'01/11/2016 07:10:00.00 AM,19912200,14.90792419,9.102,3.514,0,148,28576
0,1404704,0,'01/11/2016 07:25:00.00 AM,19913100,14.91249543,9.115,3.514,0,148,28577
0,1404704,0,'01/11/2016 07:40:00.00 AM,19914000,14.91826222,9.114,3.514,0,148.2,28578
0,1404704,0,'01/11/2016 07:55:00.00 AM,19914900,14.89238199,9.107,3.514,0,148.1,28579
0,1404704,0,'01/11/2016 08:10:00.00 AM,19915800,14.87585522,9.121,3.514,0,148.2,28580
0,1404704,0,'01/11/2016 08:25:00.00 AM,19916700,14.85778126,9.11,3.514,0,148.3,28581
0,1404704,0,'01/11/2016 08:40:00.00 AM,19917600,14.8555308,9.121,3.514,0,148.4,28582
0,1404704,0,'01/11/2016 08:55:00.00 AM,19918500,14.83731619,9.111,3.514,0,148.3,28583
0,1404704,0,'01/11/2016 09:10:00.00 AM,19919400,14.83119776,9.114,3.514,0,148.4,28584
0,1404704,0,'01/11/2016 09:25:00.00 AM,19920300,14.83914468,9.111,3.514,0,148.5,28585
0,1404704,0,'01/11/2016 09:40:00.00 AM,19921200,14.85405394,9.115,3.514,0,148.5,28586
0,1404704,0,'01/11/2016 09:55:00.00 AM,19922100,14.83063515,9.115,3.514,0,148.5,28587
0,1404704,0,'01/11/2016 10:10:00.00 AM,19923000,14.81361609,9.11,3.514,0,148.6,28588
0,1404704,0,'01/11/2016 10:25:00.00 AM,19923900,14.80855257,9.12,3.514,0,148.6,28589
0,1404704,0,'01/11/2016 10:40:00.00 AM,19924800,14.80834159,9.104,3.514,0,148.6,28590
0,1404704,0,'01/11/2016 10:55:00.00 AM,19925700,14.78295365,9.116,3.514,0,148.7,28591
0,1404704,0,'01/11/2016 11:10:00.00 AM,19926600,14.79068958,9.114,3.514,0,148.7,28592
0,1404704,0,'01/11/2016 11:25:00.00 AM,19927500,14.80236382,9.111,3.514,0,148.8,28593
0,1404704,0,'01/11/2016 11:40:00.00 AM,19928400,14.78168777,9.11,3.514,0,148.8,28594
0,1404704,0,'01/11/2016 11:55:00.00 AM,19929300,14.78541508,9.11,3.514,0,148.8,28595
0,1404704,0,'01/11/2016 12:10:00.00 PM,19930200,14.77690555,9.123,3.514,0,148.9,28596
0,1404704,0,'01/11/2016 12:25:00.00 PM,19931100,14.77472542,9.119,3.514,0,149,28597
0,1404704,0,'01/11/2016 12:40:00.00 PM,19932000,14.78196907,9.112,3.514,0,149.1,28598
0,1404704,0,'01/11/2016 12:55:00.00 PM,19932900,14.77381118,9.115,3.514,0,149.2,28599
0,1404704,0,'01/11/2016 01:10:00.00 PM,19933800,14.76902896,9.118,3.514,0,149.2,28600
0,1404704,0,'01/11/2016 01:25:00.00 PM,19934700,14.76178531,9.116,3.514,0,149.2,28601
0,1404704,0,'01/11/2016 01:40:00.00 PM,19935600,14.75158794,9.121,3.514,0,149.3,28602
0,1404704,0,'01/11/2016 01:55:00.00 PM,19936500,14.75404937,9.111,3.514,0,149.3,28603
0,1404704,0,'01/11/2016 02:10:00.00 PM,19937400,14.77627261,9.117,3.514,0,149.4,28604
0,1404704,0,'01/11/2016 02:25:00.00 PM,19938300,14.74715736,9.118,3.514,0,149.4,28605
0,1404704,0,'01/11/2016 02:40:00.00 PM,19939200,14.75144729,9.117,3.514,0,149.4,28606
0,1404704,0,'01/11/2016 02:55:00.00 PM,19940100,14.75011108,9.121,3.514,0,149.5,28607
0,1404704,0,'01/11/2016 03:10:00.00 PM,19941000,14.77085745,9.116,3.514,0,149.6,28608
0,1404704,0,'01/11/2016 03:25:00.00 PM,19941900,14.75679211,9.115,3.514,0,149.6,28609
0,1404704,0,'01/11/2016 03:40:00.00 PM,19942800,14.76051943,9.117,3.514,0,149.7,28610
0,1404704,0,'01/11/2016 03:55:00.00 PM,19943700,14.7583393,9.114,3.514,0,149.7,28611
0,1404704,0,'01/11/2016 04:10:00.00 PM,19944600,14.77507706,9.119,3.514,0,149.8,28612
0,1404704,0,'01/11/2016 04:25:00.00 PM,19945500,14.77563967,9.115,3.514,0,149.9,28613
0,1404704,0,'01/11/2016 04:40:00.00 PM,19946400,14.77099811,9.118,3.514,0,149.9,28614
0,1404704,0,'01/11/2016 04:55:00.00 PM,19947300,14.76923994,9.123,3.514,0,149.9,28615
0,1404704,0,'01/11/2016 05:10:00.00 PM,19948200,14.79849585,9.118,3.514,0,150.1,28616
0,1404704,0,'01/11/2016 05:25:00.00 PM,19949100,14.8025748,9.119,3.514,0,150.2,28617
0,1404704,0,'01/11/2016 05:40:00.00 PM,19950000,14.78970501,9.113,3.514,0,150.2,28618
0,1404704,0,'01/11/2016 05:55:00.00 PM,19950900,14.79933977,9.122,3.514,0,150.3,28619
0,1404704,0,'01/11/2016 06:10:00.00 PM,19951800,14.8036297,9.127,3.514,0,150.4,28620
0,1404704,0,'01/11/2016 06:25:00.00 PM,19952700,14.79730029,9.117,3.514,0,150.4,28621
0,1404704,0,'01/11/2016 06:40:00.00 PM,19953600,14.79455755,9.124,3.514,0,150.4,28622
0,1404704,0,'01/11/2016 06:55:00.00 PM,19954500,14.7883688,9.117,3.514,0,150.6,28623
0,1404704,0,'01/11/2016 07:10:00.00 PM,19955400,14.81080302,9.12,3.514,0,150.7,28624
0,1404704,0,'01/11/2016 07:25:00.00 PM,19956300,14.79666735,9.115,3.514,0,150.8,28625
0,1404704,0,'01/11/2016 07:40:00.00 PM,19957200,14.79955075,9.114,3.514,0,150.6,28626
0,1404704,0,'01/11/2016 07:55:00.00 PM,19958100,14.80693505,9.121,3.514,0,150.7,28627
0,1404704,0,'01/11/2016 08:10:00.00 PM,19959000,14.77943731,9.123,3.514,0,150.8,28628
0,1404704,0,'01/11/2016 08:25:00.00 PM,19959900,14.80904485,9.125,3.514,0,150.8,28629
0,1404704,0,'01/11/2016 08:40:00.00 PM,19960800,14.78042189,9.106,3.514,0,150.8,28630
0,1404704,0,'01/11/2016 08:55:00.00 PM,19961700,14.80700538,9.118,3.514,0,150.9,28631
0,1404704,0,'01/11/2016 09:10:00.00 PM,19962600,14.80742734,9.113,3.514,0,151,28632
0,1404704,0,'01/11/2016 09:25:00.00 PM,19963500,14.79406527,9.123,3.514,0,151,28633
0,1404704,0,'01/11/2016 09:40:00.00 PM,19964400,14.79040828,9.12,3.514,0,151,28634
0,1404704,0,'01/11/2016 09:55:00.00 PM,19965300,14.78478214,9.117,3.514,0,151,28635
0,1404704,0,'01/11/2016 10:10:00.00 PM,19966200,14.79561245,9.135,3.514,0,151.1,28636
0,1404704,0,'01/11/2016 10:25:00.00 PM,19967100,14.8025748,9.115,3.514,0,151.1,28637
0,1404704,0,'01/11/2016 10:40:00.00 PM,19968000,14.7925884,9.12,3.514,0,151.1,28638
0,1404704,0,'01/11/2016 10:55:00.00 PM,19968900,14.79406527,9.125,3.514,0,151.1,28639
0,1404704,0,'01/11/2016 11:10:00.00 PM,19969800,14.79286971,9.125,3.514,0,151.3,28640
0,1404704,0,'01/11/2016 11:25:00.00 PM,19970700,14.79075991,9.11,3.514,0,151.2,28641
0,1404704,0,'01/11/2016 11:40:00.00 PM,19971600,14.80137924,9.121,3.514,0,151.3,28642
0,1404704,0,'01/11/2016 11:55:00.00 PM,19972500,14.79476853,9.118,3.514,0,151.3,28643
0,1404704,0,'01/12/2016 12:10:00.00 AM,19973400,14.7915335,9.121,3.514,0,151.3,28644
0,1404704,0,'01/12/2016 12:25:00.00 AM,19974300,14.78105483,9.12,3.514,0,151.4,28645
0,1404704,0,'01/12/2016 12:40:00.00 AM,19975200,14.77549902,9.12,3.514,0,151.4,28646
0,1404704,0,'01/12/2016 12:55:00.00 AM,19976100,14.77866372,9.121,3.514,0,151.4,28647
0,1404704,0,'01/12/2016 01:10:00.00 AM,19977000,14.80742734,9.123,3.514,0,151.4,28648
0,1404704,0,'01/12/2016 01:25:00.00 AM,19977900,14.7923071,9.117,3.514,0,151.4,28649
0,1404704,0,'01/12/2016 01:40:00.00 AM,19978800,14.78232071,9.117,3.514,0,151.3,28650
0,1404704,0,'01/12/2016 01:55:00.00 AM,19979700,14.79568278,9.113,3.514,0,151.4,28651
0,1404704,0,'01/12/2016 02:10:00.00 AM,19980600,14.78717325,9.115,3.514,0,151.3,28652
0,1404704,0,'01/12/2016 02:25:00.00 AM,19981500,14.80060565,9.117,3.514,0,151.5,28653
0,1404704,0,'01/12/2016 02:40:00.00 AM,19982400,14.78949403,9.121,3.514,0,151.4,28654
0,1404704,0,'01/12/2016 02:55:00.00 AM,19983300,14.79589376,9.113,3.514,0,151.4,28655
0,1404704,0,'01/12/2016 03:10:00.00 AM,19984200,14.77613196,9.13,3.514,0,151.4,28656
0,1404704,0,'01/12/2016 03:25:00.00 AM,19985100,14.77669457,9.114,3.514,0,151.5,28657
0,1404704,0,'01/12/2016 03:40:00.00 AM,19986000,14.78843913,9.12,3.514,0,151.5,28658
0,1404704,0,'01/12/2016 03:55:00.00 AM,19986900,14.79708931,9.119,3.514,0,151.5,28659
0,1404704,0,'01/12/2016 04:10:00.00 AM,19987800,14.7696619,9.126,3.514,0,151.5,28660
0,1404704,0,'01/12/2016 04:25:00.00 AM,19988700,14.77880437,9.117,3.514,0,151.6,28661
0,1404704,0,'01/12/2016 04:40:00.00 AM,19989600,14.78850946,9.118,3.514,0,151.5,28662
0,1404704,0,'01/12/2016 04:55:00.00 AM,19990500,14.78154711,9.118,3.514,0,151.5,28663
0,1404704,0,'01/12/2016 05:10:00.00 AM,19991400,14.77142007,9.118,3.514,0,151.6,28664
0,1404704,0,'01/12/2016 05:25:00.00 AM,19992300,14.79476853,9.118,3.514,0,151.6,28665
0,1404704,0,'01/12/2016 05:40:00.00 AM,19993200,14.77535836,9.116,3.514,0,151.7,28666
0,1404704,0,'01/12/2016 05:55:00.00 AM,19994100,14.78745456,9.115,3.514,0,151.7,28667
0,1404704,0,'01/12/2016 06:10:00.00 AM,19995000,14.79624539,9.129,3.514,0,151.7,28668
0,1404704,0,'01/12/2016 06:25:00.00 AM,19995900,14.79533115,9.117,3.514,0,151.7,28669
0,1404704,0,'01/12/2016 06:40:00.00 AM,19996800,14.7923071,9.119,3.514,0,151.8,28670
0,1404704,0,'01/12/2016 06:55:00.00 AM,19997700,14.78865011,9.122,3.514,0,151.8,28671
0,1404704,0,'01/12/2016 07:10:00.00 AM,19998600,14.7901973,9.115,3.514,0,151.9,28672
0,1404704,0,'01/12/2016 07:25:00.00 AM,19999500,14.79554213,9.119,3.514,0,151.9,28673
0,1404704,0,'01/12/2016 07:40:00.00 AM,20000400,14.78288332,9.12,3.514,0,151.9,28674
0,1404704,0,'01/12/2016 07:55:00.00 AM,20001300,14.7944169,9.123,3.514,0,152,28675
0,1404704,0,'01/12/2016 08:10:00.00 AM,20002200,14.80299676,9.118,3.514,0,152,28676
0,1404704,0,'01/12/2016 08:25:00.00 AM,20003100,14.80517688,9.116,3.514,0,152,28677
0,1404704,0,'01/12/2016 08:40:00.00 AM,20004000,14.79540147,9.122,3.514,0,152,28678
0,1404704,0,'01/12/2016 08:55:00.00 AM,20004900,14.80848224,9.128,3.514,0,152,28679
0,1404704,0,'01/12/2016 09:10:00.00 AM,20005800,14.81558524,9.116,3.514,0,152.1,28680
0,1404704,0,'01/12/2016 09:25:00.00 AM,20006700,14.82296954,9.115,3.514,0,152.1,28681
0,1404704,0,'01/12/2016 09:40:00.00 AM,20007600,14.81565556,9.119,3.514,0,152.1,28682
0,1404704,0,'01/12/2016 09:55:00.00 AM,20008500,14.82824404,9.116,3.514,0,152.2,28683
0,1404704,0,'01/12/2016 10:10:00.00 AM,20009400,14.82198497,9.113,3.514,0,152.2,28684
0,1404704,0,'01/12/2016 10:25:00.00 AM,20010300,14.83436246,9.127,3.514,0,152.3,28685
0,1404704,0,'01/12/2016 10:40:00.00 AM,20011200,14.82226627,9.107,3.514,0,152.3,28686
0,1404704,0,'01/12/2016 10:55:00.00 AM,20012100,14.82198497,9.12,3.514,0,152.4,28687
0,1404704,0,'01/12/2016 11:10:00.00 AM,20013000,14.80974812,9.12,3.514,0,152.4,28688
0,1404704,0,'01/12/2016 11:25:00.00 AM,20013900,14.82149268,9.112,3.514,0,152.4,28689
0,1404704,0,'01/12/2016 11:40:00.00 AM,20014800,14.83323724,9.115,3.514,0,152.5,28690
0,1404704,0,'01/12/2016 11:55:00.00 AM,20015700,14.82880666,9.122,3.514,0,152.4,28691
0,1404704,0,'01/12/2016 12:10:00.00 PM,20016600,14.82367281,9.127,3.514,0,152.6,28692
0,1404704,0,'01/12/2016 12:25:00.00 PM,20017500,14.82191464,9.12,3.514,0,152.6,28693
0,1404704,0,'01/12/2016 12:40:00.00 PM,20018400,14.84582572,9.121,3.514,0,152.5,28694
0,1404704,0,'01/12/2016 12:55:00.00 PM,20019300,14.82922862,9.122,3.514,0,152.7,28695
0,1404704,0,'01/12/2016 01:10:00.00 PM,20020200,14.8318307,9.123,3.514,0,152.7,28696
0,1404704,0,'01/12/2016 01:25:00.00 PM,20021100,14.82008614,9.113,3.514,0,152.6,28697
0,1404704,0,'01/12/2016 01:40:00.00 PM,20022000,14.87072137,9.111,3.514,0,152.6,28698
0,1404704,0,'01/12/2016 01:55:00.00 PM,20022900,14.86797863,9.121,3.514,0,152.7,28699
0,1404704,0,'01/12/2016 02:10:00.00 PM,20023800,14.87824633,9.119,3.514,0,152.8,28700
0,1404704,0,'01/12/2016 02:25:00.00 PM,20024700,14.86178988,9.121,3.514,0,152.8,28701
0,1404704,0,'01/12/2016 02:40:00.00 PM,20025600,14.87142464,9.127,3.514,0,152.7,28702
0,1404704,0,'01/12/2016 02:55:00.00 PM,20026500,14.87859796,9.114,3.514,0,152.8,28703
0,1404704,0,'01/12/2016 03:10:00.00 PM,20027400,14.87219823,9.108,3.514,0,152.8,28704
0,1404704,0,'01/12/2016 03:25:00.00 PM,20028300,14.8573593,9.126,3.514,0,153,28705
0,1404704,0,'01/12/2016 03:40:00.00 PM,20029200,14.87065104,9.112,3.514,0,153.1,28706
0,1404704,0,'01/12/2016 03:55:00.00 PM,20030100,14.88105939,9.126,3.514,0,153.1,28707
0,1404704,0,'01/12/2016 04:10:00.00 PM,20031000,14.88774043,9.126,3.514,0,153,28708
0,1404704,0,'01/12/2016 04:25:00.00 PM,20031900,14.9018761,9.124,3.514,0,153,28709
0,1404704,0,'01/12/2016 04:40:00.00 PM,20032800,14.90588472,9.124,3.514,0,153.1,28710
0,1404704,0,'01/12/2016 04:55:00.00 PM,20033700,14.88330985,9.118,3.514,0,153.1,28711
0,1404704,0,'01/12/2016 05:10:00.00 PM,20034600,14.87845731,9.11,3.514,0,153.1,28712
0,1404704,0,'01/12/2016 05:25:00.00 PM,20035500,14.86558752,9.118,3.514,0,153.1,28713
0,1404704,0,'01/12/2016 05:40:00.00 PM,20036400,14.85834387,9.134,3.514,0,153.1,28714
0,1404704,0,'01/12/2016 05:55:00.00 PM,20037300,14.85433525,9.119,3.514,0,153.1,28715
0,1404704,0,'01/12/2016 06:10:00.00 PM,20038200,14.85194414,9.115,3.514,0,153.1,28716
0,1404704,0,'01/12/2016 06:25:00.00 PM,20039100,14.85778126,9.114,3.514,0,153.1,28717
0,1404704,0,'01/12/2016 06:40:00.00 PM,20040000,14.88401311,9.107,3.514,0,153.1,28718
0,1404704,0,'01/12/2016 06:55:00.00 PM,20040900,14.88830304,9.107,3.514,0,153.2,28719
0,1404704,0,'01/12/2016 07:10:00.00 PM,20041800,14.87226856,9.113,3.514,0,153.2,28720
0,1404704,0,'01/12/2016 07:25:00.00 PM,20042700,14.85229577,9.119,3.514,0,153.1,28721
0,1404704,0,'01/12/2016 07:40:00.00 PM,20043600,14.85989106,9.117,3.514,0,153.1,28722
0,1404704,0,'01/12/2016 07:55:00.00 PM,20044500,14.85201447,9.109,3.514,0,153.1,28723
0,1404704,0,'01/12/2016 08:10:00.00 PM,20045400,14.83506573,9.119,3.514,0,153.2,28724
0,1404704,0,'01/12/2016 08:25:00.00 PM,20046300,14.81699177,9.117,3.514,0,153.2,28725
0,1404704,0,'01/12/2016 08:40:00.00 PM,20047200,14.82219595,9.12,3.514,0,153.2,28726
0,1404704,0,'01/12/2016 08:55:00.00 PM,20048100,14.82507934,9.117,3.514,0,153.2,28727
0,1404704,0,'01/12/2016 09:10:00.00 PM,20049000,14.8460367,9.119,3.514,0,153.1,28728
0,1404704,0,'01/12/2016 09:25:00.00 PM,20049900,14.82142235,9.118,3.514,0,153.1,28729
