 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'11/28/2015 02:55:00.00 AM,16095300,14.06463673,9.344,3.515,0,139.5,24335
0,1404704,0,'11/28/2015 03:10:00.00 AM,16096200,14.05950288,9.354,3.515,0,139.6,24336
0,1404704,0,'11/28/2015 03:25:00.00 AM,16097100,14.06337085,9.349,3.516,0,139.6,24337
0,1404704,0,'11/28/2015 03:40:00.00 AM,16098000,14.0706145,9.347,3.516,0,139.6,24338
0,1404704,0,'11/28/2015 03:55:00.00 AM,16098900,14.05486132,9.358,3.515,0,139.8,24339
0,1404704,0,'11/28/2015 04:10:00.00 AM,16099800,14.05788537,9.348,3.515,0,139.9,24340
0,1404704,0,'11/28/2015 04:25:00.00 AM,16100700,14.04339807,9.35,3.515,0,140,24341
0,1404704,0,'11/28/2015 04:40:00.00 AM,16101600,14.05155597,9.347,3.515,0,140.1,24342
0,1404704,0,'11/28/2015 04:55:00.00 AM,16102500,14.04796931,9.346,3.515,0,140.3,24343
0,1404704,0,'11/28/2015 05:10:00.00 AM,16103400,14.03355233,9.343,3.515,0,140.4,24344
0,1404704,0,'11/28/2015 05:25:00.00 AM,16104300,14.03306004,9.354,3.515,0,140.3,24345
0,1404704,0,'11/28/2015 05:40:00.00 AM,16105200,14.02841848,9.348,3.515,0,140.4,24346
0,1404704,0,'11/28/2015 05:55:00.00 AM,16106100,14.0455782,9.359,3.515,0,140.4,24347
0,1404704,0,'11/28/2015 06:10:00.00 AM,16107000,14.02764489,9.356,3.515,0,140.5,24348
0,1404704,0,'11/28/2015 06:25:00.00 AM,16107900,14.01948699,9.353,3.516,0,140.5,24349
0,1404704,0,'11/28/2015 06:40:00.00 AM,16108800,14.03256776,9.35,3.516,0,140.5,24350
0,1404704,0,'11/28/2015 06:55:00.00 AM,16109700,14.03383364,9.353,3.515,0,140.7,24351
0,1404704,0,'11/28/2015 07:10:00.00 AM,16110600,14.03193482,9.35,3.515,0,140.7,24352
0,1404704,0,'11/28/2015 07:25:00.00 AM,16111500,14.04142892,9.348,3.516,0,140.7,24353
0,1404704,0,'11/28/2015 07:40:00.00 AM,16112400,14.0144938,9.357,3.516,0,140.8,24354
0,1404704,0,'11/28/2015 07:55:00.00 AM,16113300,14.01386086,9.359,3.515,0,140.8,24355
0,1404704,0,'11/28/2015 08:10:00.00 AM,16114200,13.98959814,9.35,3.515,0,140.9,24356
0,1404704,0,'11/28/2015 08:25:00.00 AM,16115100,14.00640623,9.362,3.515,0,140.9,24357
0,1404704,0,'11/28/2015 08:40:00.00 AM,16116000,13.99536493,9.355,3.516,0,140.8,24358
0,1404704,0,'11/28/2015 08:55:00.00 AM,16116900,14.01111811,9.355,3.515,0,141,24359
0,1404704,0,'11/28/2015 09:10:00.00 AM,16117800,14.00992256,9.355,3.515,0,141.1,24360
0,1404704,0,'11/28/2015 09:25:00.00 AM,16118700,13.99937356,9.364,3.515,0,141.1,24361
0,1404704,0,'11/28/2015 09:40:00.00 AM,16119600,13.96878144,9.349,3.516,0,141,24362
0,1404704,0,'11/28/2015 09:55:00.00 AM,16120500,13.99944388,9.343,3.516,0,141.1,24363
0,1404704,0,'11/28/2015 10:10:00.00 AM,16121400,13.98404233,9.352,3.516,0,141.1,24364
0,1404704,0,'11/28/2015 10:25:00.00 AM,16122300,13.96758589,9.357,3.516,0,141.1,24365
0,1404704,0,'11/28/2015 10:40:00.00 AM,16123200,13.95457545,9.348,3.516,0,141.3,24366
0,1404704,0,'11/28/2015 10:55:00.00 AM,16124100,13.94290122,9.351,3.515,0,141.4,24367
0,1404704,0,'11/28/2015 11:10:00.00 AM,16125000,13.97468888,9.357,3.515,0,141.4,24368
0,1404704,0,'11/28/2015 11:25:00.00 AM,16125900,13.96885177,9.347,3.515,0,141.5,24369
0,1404704,0,'11/28/2015 11:40:00.00 AM,16126800,13.96575739,9.357,3.515,0,141.4,24370
0,1404704,0,'11/28/2015 11:55:00.00 AM,16127700,13.96111583,9.353,3.515,0,141.4,24371
0,1404704,0,'11/28/2015 12:10:00.00 PM,16128600,13.96435086,9.356,3.515,0,141.4,24372
0,1404704,0,'11/28/2015 12:25:00.00 PM,16129500,13.94747245,9.347,3.515,0,141.4,24373
0,1404704,0,'11/28/2015 12:40:00.00 PM,16130400,13.94669886,9.359,3.515,0,141.4,24374
0,1404704,0,'11/28/2015 12:55:00.00 PM,16131300,13.93193025,9.348,3.516,0,141.4,24375
0,1404704,0,'11/28/2015 01:10:00.00 PM,16132200,13.91976373,9.358,3.515,0,141.4,24376
0,1404704,0,'11/28/2015 01:25:00.00 PM,16133100,13.9123091,9.364,3.515,0,141.5,24377
0,1404704,0,'11/28/2015 01:40:00.00 PM,16134000,13.90323696,9.363,3.515,0,141.5,24378
0,1404704,0,'11/28/2015 01:55:00.00 PM,16134900,13.88108405,9.351,3.515,0,141.7,24379
0,1404704,0,'11/28/2015 02:10:00.00 PM,16135800,13.8978218,9.355,3.515,0,141.5,24380
0,1404704,0,'11/28/2015 02:25:00.00 PM,16136700,13.91315302,9.348,3.516,0,141.6,24381
0,1404704,0,'11/28/2015 02:40:00.00 PM,16137600,13.91026963,9.351,3.515,0,141.7,24382
0,1404704,0,'11/28/2015 02:55:00.00 PM,16138500,13.91111355,9.35,3.515,0,141.7,24383
0,1404704,0,'11/28/2015 03:10:00.00 PM,16139400,13.91033995,9.359,3.515,0,141.6,24384
0,1404704,0,'11/28/2015 03:25:00.00 PM,16140300,13.91181681,9.356,3.515,0,141.6,24385
0,1404704,0,'11/28/2015 03:40:00.00 PM,16141200,13.88811672,9.359,3.515,0,141.7,24386
0,1404704,0,'11/28/2015 03:55:00.00 PM,16142100,13.8738404,9.354,3.515,0,141.8,24387
0,1404704,0,'11/28/2015 04:10:00.00 PM,16143000,13.89409449,9.355,3.515,0,141.7,24388
0,1404704,0,'11/28/2015 04:25:00.00 PM,16143900,13.88298287,9.352,3.515,0,141.9,24389
0,1404704,0,'11/28/2015 04:40:00.00 PM,16144800,13.89423514,9.361,3.515,0,141.9,24390
0,1404704,0,'11/28/2015 04:55:00.00 PM,16145700,13.89114076,9.363,3.515,0,142,24391
0,1404704,0,'11/28/2015 05:10:00.00 PM,16146600,13.88790574,9.356,3.515,0,142,24392
0,1404704,0,'11/28/2015 05:25:00.00 PM,16147500,13.89655592,9.356,3.516,0,141.9,24393
0,1404704,0,'11/28/2015 05:40:00.00 PM,16148400,13.88115437,9.354,3.516,0,142,24394
0,1404704,0,'11/28/2015 05:55:00.00 PM,16149300,13.89015619,9.352,3.515,0,142,24395
0,1404704,0,'11/28/2015 06:10:00.00 PM,16150200,13.87974784,9.358,3.515,0,142,24396
0,1404704,0,'11/28/2015 06:25:00.00 PM,16151100,13.87848196,9.357,3.516,0,142,24397
0,1404704,0,'11/28/2015 06:40:00.00 PM,16152000,13.87939621,9.367,3.515,0,142.2,24398
0,1404704,0,'11/28/2015 06:55:00.00 PM,16152900,13.87208223,9.354,3.516,0,142.3,24399
0,1404704,0,'11/28/2015 07:10:00.00 PM,16153800,13.85309402,9.354,3.516,0,142.3,24400
0,1404704,0,'11/28/2015 07:25:00.00 PM,16154700,13.8554148,9.352,3.516,0,142.2,24401
0,1404704,0,'11/28/2015 07:40:00.00 PM,16155600,13.84282632,9.361,3.515,0,142.4,24402
0,1404704,0,'11/28/2015 07:55:00.00 PM,16156500,13.85126553,9.361,3.515,0,142.3,24403
0,1404704,0,'11/28/2015 08:10:00.00 PM,16157400,13.84788984,9.359,3.515,0,142.5,24404
0,1404704,0,'11/28/2015 08:25:00.00 PM,16158300,13.85450055,9.358,3.515,0,142.5,24405
0,1404704,0,'11/28/2015 08:40:00.00 PM,16159200,13.86427596,9.353,3.515,0,142.6,24406
0,1404704,0,'11/28/2015 08:55:00.00 PM,16160100,13.88713214,9.353,3.516,0,142.6,24407
0,1404704,0,'11/28/2015 09:10:00.00 PM,16161000,13.89332089,9.362,3.516,0,142.7,24408
0,1404704,0,'11/28/2015 09:25:00.00 PM,16161900,13.92827326,9.36,3.516,0,142.7,24409
0,1404704,0,'11/28/2015 09:40:00.00 PM,16162800,13.93474332,9.358,3.516,0,142.8,24410
0,1404704,0,'11/28/2015 09:55:00.00 PM,16163700,13.97349333,9.353,3.516,0,142.8,24411
0,1404704,0,'11/28/2015 10:10:00.00 PM,16164600,13.96857046,9.357,3.515,0,142.9,24412
0,1404704,0,'11/28/2015 10:25:00.00 PM,16165500,13.9702583,9.356,3.516,0,142.9,24413
0,1404704,0,'11/28/2015 10:40:00.00 PM,16166400,13.96596837,9.359,3.515,0,143,24414
0,1404704,0,'11/28/2015 10:55:00.00 PM,16167300,13.96090485,9.349,3.515,0,143,24415
0,1404704,0,'11/28/2015 11:10:00.00 PM,16168200,13.95330957,9.355,3.515,0,143.1,24416
0,1404704,0,'11/28/2015 11:25:00.00 PM,16169100,13.9547161,9.363,3.516,0,143.1,24417
0,1404704,0,'11/28/2015 11:40:00.00 PM,16170000,13.92820294,9.357,3.516,0,143.1,24418
0,1404704,0,'11/28/2015 11:55:00.00 PM,16170900,13.92672607,9.363,3.515,0,143.3,24419
0,1404704,0,'11/29/2015 12:10:00.00 AM,16171800,13.91948242,9.361,3.515,0,143.2,24420
0,1404704,0,'11/29/2015 12:25:00.00 AM,16172700,13.89423514,9.359,3.516,0,143.2,24421
0,1404704,0,'11/29/2015 12:40:00.00 AM,16173600,13.8999316,9.363,3.515,0,143.2,24422
0,1404704,0,'11/29/2015 12:55:00.00 AM,16174500,13.88270156,9.36,3.516,0,143.3,24423
0,1404704,0,'11/29/2015 01:10:00.00 AM,16175400,13.88910129,9.35,3.516,0,143.3,24424
0,1404704,0,'11/29/2015 01:25:00.00 AM,16176300,13.88129503,9.362,3.516,0,143.5,24425
0,1404704,0,'11/29/2015 01:40:00.00 AM,16177200,13.87510628,9.363,3.516,0,143.6,24426
0,1404704,0,'11/29/2015 01:55:00.00 AM,16178100,13.86969112,9.353,3.515,0,143.4,24427
0,1404704,0,'11/29/2015 02:10:00.00 AM,16179000,13.86160355,9.356,3.515,0,143.5,24428
0,1404704,0,'11/29/2015 02:25:00.00 AM,16179900,13.85260173,9.357,3.515,0,143.5,24429
0,1404704,0,'11/29/2015 02:40:00.00 AM,16180800,13.86540119,9.354,3.515,0,143.5,24430
0,1404704,0,'11/29/2015 02:55:00.00 AM,16181700,13.87151961,9.357,3.515,0,143.6,24431
0,1404704,0,'11/29/2015 03:10:00.00 AM,16182600,13.85443023,9.363,3.515,0,143.8,24432
0,1404704,0,'11/29/2015 03:25:00.00 AM,16183500,13.87151961,9.364,3.515,0,143.8,24433
0,1404704,0,'11/29/2015 03:40:00.00 AM,16184400,13.83705953,9.369,3.515,0,143.7,24434
0,1404704,0,'11/29/2015 03:55:00.00 AM,16185300,13.82651053,9.364,3.515,0,143.8,24435
0,1404704,0,'11/29/2015 04:10:00.00 AM,16186200,13.81553956,9.356,3.516,0,143.7,24436
0,1404704,0,'11/29/2015 04:25:00.00 AM,16187100,13.80759264,9.356,3.516,0,143.9,24437
0,1404704,0,'11/29/2015 04:40:00.00 AM,16188000,13.79915344,9.362,3.515,0,144,24438
0,1404704,0,'11/29/2015 04:55:00.00 AM,16188900,13.79514482,9.36,3.515,0,144,24439
0,1404704,0,'11/29/2015 05:10:00.00 AM,16189800,13.78684627,9.369,3.515,0,144.2,24440
0,1404704,0,'11/29/2015 05:25:00.00 AM,16190700,13.7779851,9.366,3.515,0,144.2,24441
0,1404704,0,'11/29/2015 05:40:00.00 AM,16191600,13.76413074,9.361,3.516,0,144.1,24442
0,1404704,0,'11/29/2015 05:55:00.00 AM,16192500,13.76152866,9.364,3.516,0,144.2,24443
0,1404704,0,'11/29/2015 06:10:00.00 AM,16193400,13.76019245,9.35,3.516,0,144.1,24444
0,1404704,0,'11/29/2015 06:25:00.00 AM,16194300,13.76722512,9.365,3.516,0,144.3,24445
0,1404704,0,'11/29/2015 06:40:00.00 AM,16195200,13.76251323,9.356,3.516,0,144.3,24446
0,1404704,0,'11/29/2015 06:55:00.00 AM,16196100,13.73592974,9.362,3.514,0,144.4,24447
0,1404704,0,'11/29/2015 07:10:00.00 AM,16197000,13.72545106,9.355,3.515,0,144.4,24448
0,1404704,0,'11/29/2015 07:25:00.00 AM,16197900,13.73332765,9.361,3.515,0,144.5,24449
0,1404704,0,'11/29/2015 07:40:00.00 AM,16198800,13.72967066,9.361,3.515,0,144.5,24450
0,1404704,0,'11/29/2015 07:55:00.00 AM,16199700,13.73515614,9.362,3.516,0,144.4,24451
0,1404704,0,'11/29/2015 08:10:00.00 AM,16200600,13.74605678,9.36,3.516,0,144.5,24452
0,1404704,0,'11/29/2015 08:25:00.00 AM,16201500,13.73958673,9.367,3.516,0,144.3,24453
0,1404704,0,'11/29/2015 08:40:00.00 AM,16202400,13.7352968,9.356,3.516,0,144.3,24454
0,1404704,0,'11/29/2015 08:55:00.00 AM,16203300,13.72552139,9.359,3.515,0,144.4,24455
0,1404704,0,'11/29/2015 09:10:00.00 AM,16204200,13.73403092,9.364,3.516,0,144.4,24456
0,1404704,0,'11/29/2015 09:25:00.00 AM,16205100,13.73958673,9.366,3.516,0,144.4,24457
0,1404704,0,'11/29/2015 09:40:00.00 AM,16206000,13.73121785,9.356,3.516,0,144.4,24458
0,1404704,0,'11/29/2015 09:55:00.00 AM,16206900,13.73325732,9.362,3.515,0,144.5,24459
0,1404704,0,'11/29/2015 10:10:00.00 AM,16207800,13.75252684,9.367,3.515,0,144.5,24460
0,1404704,0,'11/29/2015 10:25:00.00 AM,16208700,13.75308945,9.363,3.515,0,144.5,24461
0,1404704,0,'11/29/2015 10:40:00.00 AM,16209600,13.76026278,9.358,3.515,0,144.6,24462
0,1404704,0,'11/29/2015 10:55:00.00 AM,16210500,13.74436894,9.363,3.515,0,144.4,24463
0,1404704,0,'11/29/2015 11:10:00.00 AM,16211400,13.74753364,9.365,3.515,0,144.6,24464
0,1404704,0,'11/29/2015 11:25:00.00 AM,16212300,13.74148555,9.368,3.515,0,144.6,24465
0,1404704,0,'11/29/2015 11:40:00.00 AM,16213200,13.74247012,9.357,3.515,0,144.6,24466
0,1404704,0,'11/29/2015 11:55:00.00 AM,16214100,13.71405813,9.365,3.515,0,144.6,24467
0,1404704,0,'11/29/2015 12:10:00.00 PM,16215000,13.72474779,9.361,3.515,0,144.7,24468
0,1404704,0,'11/29/2015 12:25:00.00 PM,16215900,13.7197546,9.361,3.515,0,144.8,24469
0,1404704,0,'11/29/2015 12:40:00.00 PM,16216800,13.71820741,9.357,3.516,0,144.7,24470
0,1404704,0,'11/29/2015 12:55:00.00 PM,16217700,13.70076639,9.363,3.516,0,144.8,24471
0,1404704,0,'11/29/2015 01:10:00.00 PM,16218600,13.70210259,9.358,3.516,0,144.9,24472
0,1404704,0,'11/29/2015 01:25:00.00 PM,16219500,13.70955722,9.365,3.515,0,144.9,24473
0,1404704,0,'11/29/2015 01:40:00.00 PM,16220400,13.69788299,9.361,3.515,0,145,24474
0,1404704,0,'11/29/2015 01:55:00.00 PM,16221300,13.69092065,9.352,3.515,0,145,24475
0,1404704,0,'11/29/2015 02:10:00.00 PM,16222200,13.68142654,9.354,3.516,0,144.9,24476
0,1404704,0,'11/29/2015 02:25:00.00 PM,16223100,13.67263571,9.367,3.516,0,144.9,24477
0,1404704,0,'11/29/2015 02:40:00.00 PM,16224000,13.67664433,9.353,3.515,0,144.9,24478
0,1404704,0,'11/29/2015 02:55:00.00 PM,16224900,13.66729088,9.361,3.515,0,145,24479
0,1404704,0,'11/29/2015 03:10:00.00 PM,16225800,13.67460485,9.355,3.515,0,145.1,24480
0,1404704,0,'11/29/2015 03:25:00.00 PM,16226700,13.67326865,9.357,3.516,0,145.1,24481
0,1404704,0,'11/29/2015 03:40:00.00 PM,16227600,13.69914887,9.362,3.516,0,145.1,24482
0,1404704,0,'11/29/2015 03:55:00.00 PM,16228500,13.7076584,9.357,3.515,0,145.3,24483
0,1404704,0,'11/29/2015 04:10:00.00 PM,16229400,13.75168292,9.36,3.515,0,145.3,24484
0,1404704,0,'11/29/2015 04:25:00.00 PM,16230300,13.81441433,9.366,3.516,0,145.4,24485
0,1404704,0,'11/29/2015 04:40:00.00 PM,16231200,13.86891753,9.37,3.516,0,145.5,24486
0,1404704,0,'11/29/2015 04:55:00.00 PM,16232100,13.89170338,9.361,3.515,0,145.5,24487
0,1404704,0,'11/29/2015 05:10:00.00 PM,16233000,13.86948014,9.363,3.515,0,145.6,24488
0,1404704,0,'11/29/2015 05:25:00.00 PM,16233900,13.8741217,9.367,3.515,0,145.7,24489
0,1404704,0,'11/29/2015 05:40:00.00 PM,16234800,13.86659675,9.361,3.515,0,145.7,24490
0,1404704,0,'11/29/2015 05:55:00.00 PM,16235700,13.84465482,9.365,3.516,0,145.8,24491
0,1404704,0,'11/29/2015 06:10:00.00 PM,16236600,13.84071652,9.358,3.516,0,145.9,24492
0,1404704,0,'11/29/2015 06:25:00.00 PM,16237500,13.84929638,9.362,3.516,0,146,24493
0,1404704,0,'11/29/2015 06:40:00.00 PM,16238400,13.85344565,9.363,3.515,0,146.1,24494
0,1404704,0,'11/29/2015 06:55:00.00 PM,16239300,13.87454366,9.357,3.515,0,146.2,24495
0,1404704,0,'11/29/2015 07:10:00.00 PM,16240200,13.88642888,9.355,3.515,0,146.2,24496
0,1404704,0,'11/29/2015 07:25:00.00 PM,16241100,13.93080502,9.362,3.515,0,146.2,24497
0,1404704,0,'11/29/2015 07:40:00.00 PM,16242000,13.97511084,9.366,3.516,0,146.3,24498
0,1404704,0,'11/29/2015 07:55:00.00 PM,16242900,14.03580279,9.37,3.515,0,146.3,24499
0,1404704,0,'11/29/2015 08:10:00.00 PM,16243800,14.1296186,9.359,3.515,0,146.3,24500
0,1404704,0,'11/29/2015 08:25:00.00 PM,16244700,14.3113428,9.356,3.515,0,146.3,24501
0,1404704,0,'11/29/2015 08:40:00.00 PM,16245600,14.54152209,9.36,3.515,0,146.2,24502
0,1404704,0,'11/29/2015 08:55:00.00 PM,16246500,14.70714146,9.354,3.515,0,146.3,24503
0,1404704,0,'11/29/2015 09:10:00.00 PM,16247400,14.84835748,9.358,3.515,0,146.2,24504
0,1404704,0,'11/29/2015 09:25:00.00 PM,16248300,14.94491604,9.365,3.515,0,146.1,24505
0,1404704,0,'11/29/2015 09:40:00.00 PM,16249200,14.99463701,9.361,3.515,0,146,24506
0,1404704,0,'11/29/2015 09:55:00.00 PM,16250100,15.05849366,9.355,3.515,0,146.1,24507
0,1404704,0,'11/29/2015 10:10:00.00 PM,16251000,15.11595057,9.354,3.516,0,146.1,24508
0,1404704,0,'11/29/2015 10:25:00.00 PM,16251900,15.15835757,9.361,3.516,0,146,24509
0,1404704,0,'11/29/2015 10:40:00.00 PM,16252800,15.19626366,9.355,3.515,0,146,24510
0,1404704,0,'11/29/2015 10:55:00.00 PM,16253700,15.26680134,9.347,3.515,0,145.9,24511
0,1404704,0,'11/29/2015 11:10:00.00 PM,16254600,15.36645428,9.361,3.515,0,145.8,24512
0,1404704,0,'11/29/2015 11:25:00.00 PM,16255500,15.47806275,9.357,3.515,0,145.6,24513
0,1404704,0,'11/29/2015 11:40:00.00 PM,16256400,15.65627061,9.35,3.515,0,145.5,24514
0,1404704,0,'11/29/2015 11:55:00.00 PM,16257300,15.87927657,9.356,3.515,0,145.3,24515
0,1404704,0,'11/30/2015 12:10:00.00 AM,16258200,16.14560379,9.351,3.515,0,145.4,24516
0,1404704,0,'11/30/2015 12:25:00.00 AM,16259100,16.56383667,9.358,3.515,0,145.2,24517
0,1404704,0,'11/30/2015 12:40:00.00 AM,16260000,17.18313359,9.356,3.515,0,145.1,24518
0,1404704,0,'11/30/2015 12:55:00.00 AM,16260900,18.03331307,9.349,3.515,0,145.3,24519
0,1404704,0,'11/30/2015 01:10:00.00 AM,16261800,18.78383961,9.353,3.516,0,145.5,24520
0,1404704,0,'11/30/2015 01:25:00.00 AM,16262700,19.2147313,9.363,3.516,0,145.8,24521
0,1404704,0,'11/30/2015 01:40:00.00 AM,16263600,19.5861266,9.348,3.515,0,145.8,24522
0,1404704,0,'11/30/2015 01:55:00.00 AM,16264500,19.91173922,9.351,3.515,0,146.1,24523
0,1404704,0,'11/30/2015 02:10:00.00 AM,16265400,20.19424158,9.353,3.515,0,148.4,24524
0,1404704,0,'11/30/2015 02:25:00.00 AM,16266300,20.44671443,9.35,3.515,0,152.7,24525
0,1404704,0,'11/30/2015 02:40:00.00 AM,16267200,20.72949809,9.359,3.515,0,156.7,24526
0,1404704,0,'11/30/2015 02:55:00.00 AM,16268100,21.06144012,9.356,3.515,0,160.9,24527
0,1404704,0,'11/30/2015 03:10:00.00 AM,16269000,21.66681235,9.346,3.515,0,166,24528
0,1404704,0,'11/30/2015 03:25:00.00 AM,16269900,22.66882717,9.343,3.515,0,172.4,24529
0,1404704,0,'11/30/2015 03:40:00.00 AM,16270800,24.19358035,9.337,3.515,0,180.5,24530
0,1404704,0,'11/30/2015 03:55:00.00 AM,16271700,25.50257122,9.335,3.515,0,188.8,24531
0,1404704,0,'11/30/2015 04:10:00.00 AM,16272600,26.30232645,9.322,3.515,0,196.7,24532
0,1404704,0,'11/30/2015 04:25:00.00 AM,16273500,26.63265096,9.313,3.515,0,201,24533
0,1404704,0,'11/30/2015 04:40:00.00 AM,16274400,26.83448859,9.311,3.515,0,202.9,24534
0,1404704,0,'11/30/2015 04:55:00.00 AM,16275300,26.86346319,9.329,3.515,0,203.4,24535
0,1404704,0,'11/30/2015 05:10:00.00 AM,16276200,26.79046408,9.33,3.515,0,203.1,24536
0,1404704,0,'11/30/2015 05:25:00.00 AM,16277100,26.77506253,9.349,3.515,0,202.3,24537
0,1404704,0,'11/30/2015 05:40:00.00 AM,16278000,26.74988557,9.347,3.515,0,200.5,24538
0,1404704,0,'11/30/2015 05:55:00.00 AM,16278900,26.72991279,9.353,3.515,0,198.2,24539
0,1404704,0,'11/30/2015 06:10:00.00 AM,16279800,26.75431615,9.363,3.515,0,196,24540
0,1404704,0,'11/30/2015 06:25:00.00 AM,16280700,26.92373317,9.365,3.515,0,193.6,24541
0,1404704,0,'11/30/2015 06:40:00.00 AM,16281600,27.28626731,9.37,3.515,0,190.1,24542
0,1404704,0,'11/30/2015 06:55:00.00 AM,16282500,27.4005482,9.379,3.515,0,186.8,24543
0,1404704,0,'11/30/2015 07:10:00.00 AM,16283400,27.56525333,9.385,3.515,0,184.1,24544
0,1404704,0,'11/30/2015 07:25:00.00 AM,16284300,27.65625608,9.391,3.515,0,181.2,24545
0,1404704,0,'11/30/2015 07:40:00.00 AM,16285200,27.96295082,9.392,3.515,0,178.6,24546
0,1404704,0,'11/30/2015 07:55:00.00 AM,16286100,28.16239734,9.396,3.515,0,176,24547
0,1404704,0,'11/30/2015 08:10:00.00 AM,16287000,28.47274907,9.4,3.515,0,174.3,24548
0,1404704,0,'11/30/2015 08:25:00.00 AM,16287900,28.98043752,9.4,3.515,0,173.4,24549
0,1404704,0,'11/30/2015 08:40:00.00 AM,16288800,29.2040061,9.399,3.515,0,173.4,24550
0,1404704,0,'11/30/2015 08:55:00.00 AM,16289700,29.37511096,9.404,3.515,0,173.2,24551
0,1404704,0,'11/30/2015 09:10:00.00 AM,16290600,29.56105475,9.402,3.515,0,173.2,24552
0,1404704,0,'11/30/2015 09:25:00.00 AM,16291500,29.60001574,9.408,3.515,0,173.7,24553
0,1404704,0,'11/30/2015 09:40:00.00 AM,16292400,29.78209157,9.406,3.515,0,173.5,24554
0,1404704,0,'11/30/2015 09:55:00.00 AM,16293300,29.82815556,9.418,3.515,0,172.5,24555
0,1404704,0,'11/30/2015 10:10:00.00 AM,16294200,29.97914698,9.428,3.515,0,171.3,24556
0,1404704,0,'11/30/2015 10:25:00.00 AM,16295100,30.11178314,9.442,3.515,0,169.8,24557
0,1404704,0,'11/30/2015 10:40:00.00 AM,16296000,30.095608,9.441,3.516,0,168.3,24558
0,1404704,0,'11/30/2015 10:55:00.00 AM,16296900,30.22500913,9.446,3.516,0,166.9,24559
0,1404704,0,'11/30/2015 11:10:00.00 AM,16297800,30.27803546,9.461,3.516,0,165.2,24560
0,1404704,0,'11/30/2015 11:25:00.00 AM,16298700,30.37037441,9.467,3.516,0,163.5,24561
0,1404704,0,'11/30/2015 11:40:00.00 AM,16299600,30.41693069,9.474,3.516,0,162.2,24562
0,1404704,0,'11/30/2015 11:55:00.00 AM,16300500,30.38296289,9.476,3.516,0,160.8,24563
0,1404704,0,'11/30/2015 12:10:00.00 PM,16301400,30.35729365,9.479,3.516,0,159.4,24564
0,1404704,0,'11/30/2015 12:25:00.00 PM,16302300,30.32642023,9.504,3.516,0,158,24565
0,1404704,0,'11/30/2015 12:40:00.00 PM,16303200,30.33837577,9.499,3.516,0,157,24566
0,1404704,0,'11/30/2015 12:55:00.00 PM,16304100,30.46721428,9.508,3.516,0,155.8,24567
0,1404704,0,'11/30/2015 01:10:00.00 PM,16305000,30.28436486,9.513,3.516,0,154.8,24568
0,1404704,0,'11/30/2015 01:25:00.00 PM,16305900,30.37733676,9.519,3.516,0,153.8,24569
0,1404704,0,'11/30/2015 01:40:00.00 PM,16306800,30.41460991,9.519,3.516,0,152.7,24570
0,1404704,0,'11/30/2015 01:55:00.00 PM,16307700,30.2923821,9.516,3.516,0,151.6,24571
0,1404704,0,'11/30/2015 02:10:00.00 PM,16308600,30.27212802,9.519,3.516,0,150.9,24572
0,1404704,0,'11/30/2015 02:25:00.00 PM,16309500,30.38521335,9.531,3.516,0,149.9,24573
0,1404704,0,'11/30/2015 02:40:00.00 PM,16310400,30.30933084,9.536,3.516,0,148.9,24574
0,1404704,0,'11/30/2015 02:55:00.00 PM,16311300,30.28738891,9.535,3.516,0,148.2,24575
0,1404704,0,'11/30/2015 03:10:00.00 PM,16312200,30.20616157,9.539,3.516,0,147.3,24576
0,1404704,0,'11/30/2015 03:25:00.00 PM,16313100,30.24167655,9.542,3.516,0,146.6,24577
0,1404704,0,'11/30/2015 03:40:00.00 PM,16314000,30.20531765,9.545,3.516,0,145.8,24578
0,1404704,0,'11/30/2015 03:55:00.00 PM,16314900,30.20735712,9.548,3.516,0,145,24579
0,1404704,0,'11/30/2015 04:10:00.00 PM,16315800,30.14399277,9.556,3.516,0,144.4,24580
0,1404704,0,'11/30/2015 04:25:00.00 PM,16316700,30.26727547,9.559,3.516,0,143.9,24581
0,1404704,0,'11/30/2015 04:40:00.00 PM,16317600,30.10285165,9.563,3.516,0,143.5,24582
0,1404704,0,'11/30/2015 04:55:00.00 PM,16318500,30.25975052,9.554,3.516,0,143,24583
0,1404704,0,'11/30/2015 05:10:00.00 PM,16319400,30.08892696,9.552,3.516,0,142.5,24584
0,1404704,0,'11/30/2015 05:25:00.00 PM,16320300,30.01522458,9.564,3.516,0,142.1,24585
0,1404704,0,'11/30/2015 05:40:00.00 PM,16321200,30.13871827,9.554,3.516,0,141.8,24586
